"id","name","price","originalprice","discountPercentage","detail","platform","category","scrapedate","seller"
"11798857685","2 Molto Perfume Beads Luxury Perfume 200G FREE Molto Anti Kusut 100ml","92.100","139.800","34","100ml","Tokopedia","Pewangi Pelembut Pakaian","2024-01-28","Unilever Official Store"
"11798857696","Buy 2 Molto Pure Pewangi Pakaian Bayi 1.6L FREE Molto Anti Kusut 100ml","108.300","163.800","34","100ml","Tokopedia","Pewangi Pelembut Pakaian","2024-01-28","Unilever Official Store"
"11798857811","2 Molto Perfume Beads Fresh Blossom 200G FREE Molto Anti Kusut 100ml","92.100","139.800","34","100ml","Tokopedia","Pewangi Pelembut Pakaian","2024-01-28","Unilever Official Store"
"11798857864","Pepsodent Nanosoft Sensitive Isi 3 + Pepsodent SME Relief&Protect 100g","54.600","93.800","42","100g","Tokopedia","Sikat Gigi","2024-01-28","Unilever Official Store"
"11806763245","MOLTO ANTI KUSUT SPRAY PURPLE 100ML FREE","10.000.000","10.000.000","0","FREE","Tokopedia","Hampers","2024-01-28","Unilever Official Store"
"11806763256","Premium Dishwashing Bottle","10.000.000","10.000.000","0","Bottle","Tokopedia","Hampers","2024-01-28","Unilever Official Store"
"11806763368","WIPOL UP SEREH&JERUK PCH NEW 190ML FREE","10.000.000","10.000.000","0","FREE","Tokopedia","Hampers","2024-01-28","Unilever Official Store"
"11806763462","Pepsodent TB Nanosoft Sensitive Isi 3 FREE","10.000.000","10.000.000","0","FREE","Tokopedia","Hampers","2024-01-28","Unilever Official Store"
"11816143262","Buy 2 Sariwangi Green Tea Free 1 Sariwangi Green Tea","20.400","31.800","36","Tea","Tokopedia","Teh","2024-01-28","Unilever Official Store"
"11816189783","Sunsilk Shampo Anti Ketombe Rambut Sehat dan Kuat Anti Dandruff 400ml","45.000","65.900","32","400ml","Tokopedia","Shampoo","2024-01-28","Unilever Official Store"
"11816197555","Sunsilk Shampo Anti Ketombe Rambut Sehat dan Kuat Anti Dandruff 320ml","45.600","66.900","32","320ml","Tokopedia","Shampoo","2024-01-28","Unilever Official Store"
"11816205298","Sunsilk Shampo Anti Ketombe Rambut Sehat dan Kuat Anti Dandruff 650ml","75.000","109.900","32","650ml","Tokopedia","Shampoo","2024-01-28","Unilever Official Store"
"11816217606","Citra Natural Booster Body Serum Insta Glow 180 ML","25.800","37.900","32","ML","Tokopedia","Body Lotion","2024-01-28","Unilever Official Store"
"11816224385","Citra Natural Booster Body Serum Complete Glow 180 ML","25.800","37.900","32","ML","Tokopedia","Body Lotion","2024-01-28","Unilever Official Store"
"11816231219","Citra Natural Booster Body Serum Protect Glow SPF 20 PA++ 180 ML","25.800","37.900","32","ML","Tokopedia","Body Lotion","2024-01-28","Unilever Official Store"
"11861852517","Royco Bumbu Penyedap Makanan Rasa Kaldu Sapi 220G Free Minyak 1L","56.600","107.900","48","1L","Tokopedia","Kaldu & Penyedap Rasa","2024-01-28","Unilever Official Store"
"11890471600","Buy 2 Sunlight Extra Lembut 625ml FREE Sunlight Gentle Premium Bottle","25.200","41.800","40","Bottle","Tokopedia","Sabun Cuci Piring","2024-01-28","Unilever Official Store"
"11947762153","Buy 2 Ponds Bright Beauty Cream Moisturizer 40g Get UV Protect Sunseru","105.300","201.050","48","Sunseru","Tokopedia","Krim Wajah","2024-01-28","Unilever Official Store"
"11947820546","Buy PONDS UV PROTECT SUNSERUM SPF50+ 30gr Free PONDS ROSE MICELLAR WAT","50.900","86.900","41","WAT","Tokopedia","Sunblock wajah","2024-01-28","Unilever Official Store"
"11947913759","Buy 2 Vaseline Hand Body Lotion Healthy White UV Lightening 400ml Get","100.200","167.800","40","Get","Tokopedia","Body Lotion","2024-01-28","Unilever Official Store"
"11975541550","Buy 2 Zwitsal Baby Bath Hair Body Aloe Vera 450ml FREE Baby Cream 50g","59.800","137.655","57","50g","Tokopedia","Shampoo & Sabun Bayi","2024-01-28","Unilever Official Store"
"11975541563","Rinso Kapsul Sakura Blossom & Rinso Rose Fresh 1.65L FREE Bantal Mini","123.400","205.700","40","Mini","Tokopedia","Deterjen Laundry","2024-01-28","Unilever Official Store"
"12095149152","Buy Ponds UV Protect Sun Serum SPF35 30G Free Ponds Bright Serum 7.5G","27.800","61.400","55","7.5G","Tokopedia","Serum Wajah","2024-01-28","Unilever Official Store"
"12124859978","Buy 1 Dove Deeply Nourish 825ml + 2 Dove Ultimate Repair FREE Tweezers","87.100","155.700","44","Tweezers","Tokopedia","Sabun Mandi","2024-01-28","Unilever Official Store"
"12128500320","[NOT FOR SALE] Gift Molto Pure 135ml","100.000","100.000","0","135ml","Tokopedia","Pewangi Pelembut Pakaian","2024-01-28","Unilever Official Store"
"12128925755","Sariwangi Teh Celup Asli Isi 25","6.000","8.900","33","25","Tokopedia","Teh","2024-01-28","Unilever Official Store"
"12129139446","Rinso Kapsul Sakura Bloom 168gr isi 2 FREE Ecentio Set Alat Makan","79.800","161.800","51","Makan","Tokopedia","Deterjen Laundry","2024-01-28","Unilever Official Store"
"12129146167","Rinso Kapsul Lavender Fresh 168gr isi 2 FREE TATARUMA Roller Bulu","79.800","147.300","46","Bulu","Tokopedia","Deterjen Laundry","2024-01-28","Unilever Official Store"
"12129151243","Rinso Kapsul Sakura Bloom 168gr isi 3 FREE Minisoo Handuk Kecil","119.700","230.700","48","Kecil","Tokopedia","Deterjen Laundry","2024-01-28","Unilever Official Store"
"12129175319","Rinso Kapsul Sakura Bloom 168gr isi 6 FREE Mug Ikea","239.400","477.400","50","Ikea","Tokopedia","Deterjen Laundry","2024-01-28","Unilever Official Store"
"12168773914","FREE Minyak Goreng Sania 1L","10.000.000","10.000.000","0","1L","Tokopedia","Minyak","2024-01-28","Unilever Official Store"
"12169222888","Rinso Capsule Sakura 168g & Zwitsal Bath Hair Body Aloe 450ml Get 4Lux","69.800","207.600","66","4Lux","Tokopedia","Shampoo & Sabun Bayi","2024-01-28","Unilever Official Store"
"12169226281","Sunlight Extra Lembut 650ml & Zwitsal Bath Hair Body 450ml Get 3Lux","42.600","125.250","66","3Lux","Tokopedia","Sabun Cuci Piring","2024-01-28","Unilever Official Store"
"12169230527","Zwitsal Baby Bath Hair & Body Package FREE Care Cream 50Gr","82.900","172.555","52","50Gr","Tokopedia","Shampoo & Sabun Bayi","2024-01-28","Unilever Official Store"
"12179477057","FREE Clear Shampoo Anti Ketombe & Rontok Xtra 20% 11ml","10.000.000","10.000.000","0","11ml","Tokopedia","Shampoo","2024-01-28","Unilever Official Store"
"12194488000","Buavita Mini Juice Apel 125ml Twin Pack","8.800","13.800","36","Pack","Tokopedia","Jus","2024-01-28","Unilever Official Store"
"12194488013","Buavita Mini Juice Jambu 125ml Isi 4","17.600","27.600","36","4","Tokopedia","Jus","2024-01-28","Unilever Official Store"
"12194488016","Sunlight Sabun Cuci Piring Higienis 650ml Isi 4","51.800","83.600","38","4","Tokopedia","Sabun Cuci Piring","2024-01-28","Unilever Official Store"
"12194488701","Rinso Detergent Kapsul Lavender Fresh 168g & Perfume Beads FREE Vixal","80.500","137.800","42","Vixal","Tokopedia","Deterjen Laundry","2024-01-28","Unilever Official Store"
"12194489069","Rinso Molto Deterjen Bubuk Rose Fresh 770G Isi 6","145.500","233.400","38","6","Tokopedia","Deterjen Laundry","2024-01-28","Unilever Official Store"
"12194489086","Wipol Sabun Pembersih Lantai Karbol Cemara 750ml Isi 6","105.900","161.400","34","6","Tokopedia","Karbol","2024-01-28","Unilever Official Store"
"12194489346","Rinso Molto Deterjen Bubuk Korean Strawberry Powder 700g Isi 6","104.600","167.400","38","6","Tokopedia","Deterjen Laundry","2024-01-28","Unilever Official Store"
"12194489638","Sariwangi Teh Mawar Celup 25pc Isi 6","34.100","53.400","36","6","Tokopedia","Teh","2024-01-28","Unilever Official Store"
"12194489940","Molto Pelembut & Pewangi Pakaian Pure 1600ml Isi 6","330.500","491.400","33","6","Tokopedia","Pewangi Pelembut Pakaian","2024-01-28","Unilever Official Store"
"12194490083","Sarimurni Teh Celup Asli 20pc Isi 6","28.500","47.400","40","6","Tokopedia","Teh","2024-01-28","Unilever Official Store"
"12194490428","Vixal Pembersih Pembersih Lantai Karbol Cemara 750ml Isi 6","97.300","149.400","35","6","Tokopedia","Karbol","2024-01-28","Unilever Official Store"
"12194491076","Sariwangi Teh Celup Melati 25pc Isi 6","50.300","77.400","35","6","Tokopedia","Teh","2024-01-28","Unilever Official Store"
"12194491079","Sunlight Sabun Cuci Piring Korean Strawberry 560ml Isi 6","77.000","125.400","39","6","Tokopedia","Sabun Cuci Piring","2024-01-28","Unilever Official Store"
"12194491424","Lifebuoy Sabun Cuci Piring Refill 680ml Isi 4","36.000","59.600","40","4","Tokopedia","Sabun Cuci Piring","2024-01-28","Unilever Official Store"
"12194491760","Rinso Molto Deterjen Bubuk Perfume Essence 1.8Kg Isi 4","208.900","335.600","38","4","Tokopedia","Deterjen Laundry","2024-01-28","Unilever Official Store"
"12194492253","Rinso Molto Detergent Deterjen Cair Rose Fresh 1.65L Isi 4","174.000","279.600","38","4","Tokopedia","Deterjen Laundry","2024-01-28","Unilever Official Store"
"12194492755","Buavita Mini Juice Jeruk 125ml Twin Pack","8.800","13.800","36","Pack","Tokopedia","Jus","2024-01-28","Unilever Official Store"
"12194492775","Vixal Pembersih Pembersih Kamar Mandi Kuat Harum 780ml Isi 6","97.300","149.400","35","6","Tokopedia","Pembersih Toilet","2024-01-28","Unilever Official Store"
"12194493096","Rinso Molto Deterjen Cair Korean Strawberry Liquid 565ml Isi 6","75.700","125.400","40","6","Tokopedia","Deterjen Laundry","2024-01-28","Unilever Official Store"
"12194493109","Rinso Molto Perfume Essence Liquid 1.65L Isi 4","174.000","279.600","38","4","Tokopedia","Deterjen Laundry","2024-01-28","Unilever Official Store"
"12194493161","Wipol Pembersih Lantai Karbol Cemara Refill 410Ml Isi 6","55.200","83.400","34","6","Tokopedia","Karbol","2024-01-28","Unilever Official Store"
"12194493472","Lifebuoy Sabun Cuci Piring Refill 1500ml Isi 4","73.600","119.600","38","4","Tokopedia","Sabun Cuci Piring","2024-01-28","Unilever Official Store"
"12194493770","Molto Pelembut dan Pewangi Parfum Boost Japanese Peach 650ml Isi 6","123.000","197.400","38","6","Tokopedia","Pewangi Pelembut Pakaian","2024-01-28","Unilever Official Store"
"12194494309","Molto Softener Pelembut & Pewangi Pakaian Pure 720ml Isi 4","108.300","163.600","34","4","Tokopedia","Pewangi Pelembut Pakaian","2024-01-28","Unilever Official Store"
"12194494939","Superpell Pembersih Lantai Korean Strawberry 770ml Isi 6","83.700","125.400","33","6","Tokopedia","Pembersih Toilet","2024-01-28","Unilever Official Store"
